app_name,app_id,user_name,score,content,thumbs_up_count,review_date,cleaned_text,processed_text,sentiment_label,sentiment_score
Lazada,com.lazada.android,Redmi 9A,4,"dari dulu saya suka belanja di lazada antar pulau pun, cepat tapi karna pnh tertipu beli jacket warna nya lain sebelah udah ongkirnya mahal kena tipu lagi.",0,2025-04-11 00:13:34,dari dulu saya suka belanja di lazada antar pulau pun cepat tapi karna pnh tertipu beli jacket warna nya lain sebelah udah ongkirnya mahal kena tipu lagi,dulu suka belanja lazada antar pulau pun cepat tapi karna pnh tipu beli jacket warna nya lain belah udah ongkirnya mahal kena tipu lagi,positive,2
Instagram,com.instagram.android,Maria Goreti,4,Baik,0,2025-04-06 10:06:03,baik,baik,positive,2
Shopee,com.shopee.id,mutiara ayong2,4,"pas ramadan kemaren banyak paket yng dikembalikan k penjual dalam status pengiriman alasan nya d tolak pembeli padahal paket di kirim ke rumah juga enggak akhirnya metode COD nya di non aktipkan padahal itu bukan salah pembeli tp kurirnya yng gk di kirim nya gk nyampe k pembeli tp paketnya di kembalikan k pejual sungguh di sayangkan merugikan pelanggan tp ada untung nya juga srkarang jd gk bisa belanja di shopy lagi gara "" gk bisa cod jd dompet aman..",0,2025-04-11 17:14:18,pas ramadan kemaren banyak paket yng dikembalikan k penjual dalam status pengiriman alasan nya d tolak pembeli padahal paket di kirim ke rumah juga enggak akhirnya metode cod nya di non aktipkan padahal itu bukan salah pembeli tp kurirnya yng gk di kirim nya gk nyampe k pembeli tp paketnya di kembalikan k pejual sungguh di sayangkan merugikan pelanggan tp ada untung nya juga srkarang jd gk bisa belanja di shopy lagi gara gk bisa cod jd dompet aman,pas ramadan kemaren banyak paket yng kembali k jual dalam status kirim alas nya tolak beli padahal paket kirim rumah enggak akhir metode cod nya non aktipkan padahal bukan salah beli tp kurir yng gk kirim nya gk nyampe k beli tp paket kembali k jual sungguh sayang rugi langgan tp untung nya srkarang jd gk belanja shopy lagi gara gk cod jd dompet aman,positive,2
Grab,com.grabtaxi.passenger,Sabilla Azzahra,3,eror mulu perssaan,0,2025-04-11 12:52:34,eror mulu perssaan,eror mulu perssaan,neutral,1
Shopee,com.shopee.id,agus magelang,5,ok,0,2025-04-11 16:18:39,ok,ok,positive,2
Lazada,com.lazada.android,Niya ramadani,1,saya mau cairin saldo dari lazada udah tapi ga diverifikasi terus dari 15 hari yg lalu,0,2025-04-11 10:36:57,saya mau cairin saldo dari lazada udah tapi ga diverifikasi terus dari hari yg lalu,mau cairin saldo lazada udah tapi ga verifikasi terus hari yg lalu,negative,0
Jenius,com.btpn.dc,tomi rizki,3,"mohon infonya ,kenapa aplikasi tidak bisa di buka?",0,2025-03-16 17:24:33,mohon infonya kenapa aplikasi tidak bisa di buka,mohon info kenapa aplikasi buka,neutral,1
Lazada,com.lazada.android,Mely Nadia,5,"udah lama bgt pake lazada,klo pesen selalu memuaskan",0,2025-04-10 23:25:22,udah lama bgt pake lazadaklo pesen selalu memuaskan,udah lama bgt pake lazadaklo sen selalu muas,positive,2
Tokopedia,com.tokopedia.tkpd,Athaillah Bachtiar,1,buruk,0,2025-04-11 05:27:05,buruk,buruk,negative,0
Shopee,com.shopee.id,Abdul Hadi,3,mantap banget,0,2025-04-11 14:42:36,mantap banget,mantap banget,neutral,1
Netflix,com.netflix.mediaclient,DEBY APRIDO,1,"apk ini ribet mau login aja sudah 100 kali ttep gk mau masuk nah kan sudah pake von pun masih gk mau masuk, harus creator cache segala macem pun ttep gk mau masuk, trus buat apa apk ini di buat kalo diakses pun susah masuk, apk busuk mau dipake aja ribet bener buat masuk, malah mempersulit pelanggan untuk menikmati apk ini, saran sy jngn di buat ribet ini apk, banyak peminat nya, tapi apk nya yg buat pelanggan lari dari apk busuk ini",0,2025-04-03 07:20:21,apk ini ribet mau login aja sudah kali ttep gk mau masuk nah kan sudah pake von pun masih gk mau masuk harus creator cache segala macem pun ttep gk mau masuk trus buat apa apk ini di buat kalo diakses pun susah masuk apk busuk mau dipake aja ribet bener buat masuk malah mempersulit pelanggan untuk menikmati apk ini saran sy jngn di buat ribet ini apk banyak peminat nya tapi apk nya yg buat pelanggan lari dari apk busuk ini,apk ribet mau login aja sudah kali ttep gk mau masuk nah kan sudah pake von pun masih gk mau masuk harus creator cache segala macem pun ttep gk mau masuk trus buat apa apk buat kalo akses pun susah masuk apk busuk mau dipake aja ribet bener buat masuk malah sulit langgan nikmat apk saran sy jngn buat ribet apk banyak minat nya tapi apk nya yg buat langgan lari apk busuk,negative,0
Grab,com.grabtaxi.passenger,Budy Sumanaji,4,sangat membatu bisa pesan grab kapan saja,0,2025-04-11 03:38:20,sangat membatu bisa pesan grab kapan saja,sangat batu pesan grab kapan saja,positive,2
Gojek,com.gojek.app,Putri Septia,1,"tiba tiba uang ke ambil di gojek plusss, wlaupun ga seberapa tapi rugi...",0,2025-04-11 05:43:50,tiba tiba uang ke ambil di gojek plusss wlaupun ga seberapa tapi rugi,tiba tiba uang ambil gojek plusss wlaupun ga berapa tapi rugi,negative,0
Netflix,com.netflix.mediaclient,Alya Jesica,1,update nezha 2 pls don't be so outdated,0,2025-04-06 02:05:35,update nezha pls dont be so outdated,update nezha pls dont outdated,negative,0
Lazada,com.lazada.android,Semuel Paundanan,5,amn dan nyaman,0,2025-04-11 16:30:47,amn dan nyaman,amn nyaman,positive,2
Lazada,com.lazada.android,Periandi Perindu Gxz,5,bagus,0,2025-04-10 17:22:01,bagus,bagus,positive,2
Grab,com.grabtaxi.passenger,Abdul Sidik,3,mantap Jiwa,0,2025-04-10 01:02:19,mantap jiwa,mantap jiwa,neutral,1
Jenius,com.btpn.dc,Puspita_teacher,1,Kenapa selalu gangguan mau login di jenius menyiksa sekali kalau harus kekota baru perjalanan cukup jauh,0,2025-03-18 06:29:09,kenapa selalu gangguan mau login di jenius menyiksa sekali kalau harus kekota baru perjalanan cukup jauh,kenapa selalu ganggu mau login jenius siksa sekali kalau harus kota baru jalan cukup jauh,negative,0
Lazada,com.lazada.android,Jago Jago,2,mohon di amati lgi buat aplikasi lazada ini KK masa saya sering pesen barangnya rusak trs pesenan nya kandang tokonya ada yg GK amanah GK sesuai barang kami mohon bantuannya padahal aku sudah lama belanja online dilazada ini KK KLO kaya gini trs aku kapok bakalan pindah ke aplikasi yg lain lah . KLO kaya gini trs mah,0,2025-04-10 18:41:38,mohon di amati lgi buat aplikasi lazada ini kk masa saya sering pesen barangnya rusak trs pesenan nya kandang tokonya ada yg gk amanah gk sesuai barang kami mohon bantuannya padahal aku sudah lama belanja online dilazada ini kk klo kaya gini trs aku kapok bakalan pindah ke aplikasi yg lain lah klo kaya gini trs mah,mohon amat lgi buat aplikasi lazada kk masa sering sen barang rusak trs sen nya kandang toko yg gk amanah gk sesuai barang mohon bantu padahal aku sudah lama belanja online dilazada kk klo kaya gin trs aku kapok bakal pindah aplikasi yg lain lah klo kaya gin trs mah,negative,0
Grab,com.grabtaxi.passenger,Rifai Boy,5,greb mantap sekali kemana mana aman dengan greb,0,2025-04-11 02:10:06,greb mantap sekali kemana mana aman dengan greb,greb mantap sekali mana mana aman greb,positive,2
Telkomsel,com.telkomsel.telkomselcm,Dede asep Sumantri,1,"Sinyal parah, sering komplen tapi ga ada perubahan sama sekali. Waktu dimana sinyal lancar cuma tengah malem aja. Mahal doang tapi kualitas buruk",0,2025-04-11 12:27:09,sinyal parah sering komplen tapi ga ada perubahan sama sekali waktu dimana sinyal lancar cuma tengah malem aja mahal doang tapi kualitas buruk,sinyal parah sering komplen tapi ga ubah sama sekali waktu mana sinyal lancar cuma tengah malem aja mahal doang tapi kualitas buruk,negative,0
Instagram,com.instagram.android,17 MZAG__,3,kenapa catatan postingan dihapus haaa,2,2025-04-06 09:10:38,kenapa catatan postingan dihapus haaa,kenapa catat postingan hapus haaa,neutral,1
Gojek,com.gojek.app,Cahaya Kehidupan,5,driver sangat baik dan murah senyum,0,2025-04-10 19:46:32,driver sangat baik dan murah senyum,driver sangat baik murah senyum,positive,2
Gojek,com.gojek.app,Salifa Nuha,5,👍👍👍👍👍,0,2025-04-11 11:43:10,,,positive,2
Jenius,com.btpn.dc,DENI SOPIYAN,1,"Aplikasi ampas tidak dapat memecahkan masalah, CS nya lahem lambat suruh nunggu sampai habis pls 40rb masalah tidak terselesaikan karna keterbatasan pulsa, nomor tlp jenius 1500xx garong pulsa.",0,2025-03-09 23:01:31,aplikasi ampas tidak dapat memecahkan masalah cs nya lahem lambat suruh nunggu sampai habis pls rb masalah tidak terselesaikan karna keterbatasan pulsa nomor tlp jenius xx garong pulsa,aplikasi ampas dapat pecah masalah cs nya lahem lambat suruh nunggu sampai habis pls rb masalah selesai karna batas pulsa nomor tlp jenius xx garong pulsa,negative,0
Telkomsel,com.telkomsel.telkomselcm,Suta Sullivan,2,gue turunin jadi 2 star karena buat cek kuota aja kgak bsa.. kan bangke!!,0,2025-04-11 13:03:57,gue turunin jadi star karena buat cek kuota aja kgak bsa kan bangke,gue turunin star buat cek kuota aja kgak bsa kan bangke,negative,0
BRImo,id.co.bri.brimo,SUTEMI,5,sangat membantu,0,2025-04-11 08:14:47,sangat membantu,sangat bantu,positive,2
Gojek,com.gojek.app,Santoso Hari,5,Verry good,0,2025-04-10 15:25:50,verry good,verry good,positive,2
Instagram,com.instagram.android,Arif Kopenlbn,3,ok,0,2025-04-05 20:03:01,ok,ok,neutral,1
Shopee,com.shopee.id,Ali Khaydar (ALIKun.Syah),3,"maaf bila menyinggung dan lancang,jika pengiriman lewat kerja sama dengan JNE selalu bermasalah dibawahnya,(bilangnya sudah sampai di apk,kitanya blm dapat)saya ingatkan agar perusahaan shopee selalu berjalan ditengah,resesi dan inflasi,SALAM🙏",0,2025-04-11 16:08:42,maaf bila menyinggung dan lancangjika pengiriman lewat kerja sama dengan jne selalu bermasalah dibawahnyabilangnya sudah sampai di apkkitanya blm dapatsaya ingatkan agar perusahaan shopee selalu berjalan ditengahresesi dan inflasisalam,maaf bila singgung lancangjika kirim lewat kerja sama jne selalu masalah dibawahnyabilangnya sudah sampai apkkitanya blm dapatsaya ingat agar usaha shopee selalu jalan ditengahresesi inflasisalam,neutral,1
Gojek,com.gojek.app,Ratu Fitri,1,ganggu,0,2025-04-11 07:42:26,ganggu,ganggu,negative,0
Telkomsel,com.telkomsel.telkomselcm,Alkholic Syakha,3,"tolong di benahi, saya pelanggan setia telkomsel dari dulu sekali.. tapi saya merasa kurang nyaman dengan aplikasi my telkomsel di karenakan loading yang lambat/terlalu berat, hingga terkadang susah untuk mengaksesnya...",0,2025-04-11 11:14:23,tolong di benahi saya pelanggan setia telkomsel dari dulu sekali tapi saya merasa kurang nyaman dengan aplikasi my telkomsel di karenakan loading yang lambatterlalu berat hingga terkadang susah untuk mengaksesnya,tolong benah langgan setia telkomsel dulu sekali tapi rasa kurang nyaman aplikasi telkomsel karena loading lambatterlalu berat hingga terkadang susah akses,neutral,1
Netflix,com.netflix.mediaclient,Richie Alfathir,1,saya download ini soalnya main fm24 harus login netflix,0,2025-04-06 19:05:17,saya download ini soalnya main fm harus login netflix,download soal main fm harus login netflix,negative,0
Tokopedia,com.tokopedia.tkpd,Arie Prasetya,3,pindah akun ke handphone baru saja susahnya minta ampun. verifikasi whatsaap gk dikirim2 berkali-kali nunggu 1 jam. payahhhh.....,0,2025-04-10 19:05:12,pindah akun ke handphone baru saja susahnya minta ampun verifikasi whatsaap gk dikirim berkalikali nunggu jam payahhhh,pindah akun handphone baru saja susah minta ampun verifikasi whatsaap gk kirim berkalikali nunggu jam payahhhh,neutral,1
Netflix,com.netflix.mediaclient,Iwan Guwan,5,bagus film kualitas tinggi tapi banyak film action,0,2025-03-30 23:58:44,bagus film kualitas tinggi tapi banyak film action,bagus film kualitas tinggi tapi banyak film action,positive,2
Instagram,com.instagram.android,sotok Bamor,5,siip,0,2025-04-06 02:36:56,siip,siip,positive,2
Netflix,com.netflix.mediaclient,Sam P,1,kok ngebug ya? gabisa buka. cuman sampai di tulisan netflix,0,2025-04-07 10:20:05,kok ngebug ya gabisa buka cuman sampai di tulisan netflix,kok ngebug ya gabisa buka cuman sampai tulis netflix,negative,0
Shopee,com.shopee.id,Hartono Gunawan,5,shopee is the best,0,2025-04-11 15:19:31,shopee is the best,shopee best,positive,2
Grab,com.grabtaxi.passenger,Siti Alina,5,memuaskan,0,2025-04-11 15:04:35,memuaskan,muas,positive,2
Tokopedia,com.tokopedia.tkpd,Bst_Bbc 0182,1,kembalikan Tokopedia seperti dulu kala buka toko lewat aplikasi Tokopedia seller aja bukan Tokopedia&tiktokshop plis jangan aneh aneh,0,2025-04-11 17:17:26,kembalikan tokopedia seperti dulu kala buka toko lewat aplikasi tokopedia seller aja bukan tokopediatiktokshop plis jangan aneh aneh,kembali tokopedia seperti dulu kala buka toko lewat aplikasi tokopedia seller aja bukan tokopediatiktokshop plis jangan aneh aneh,negative,0
Grab,com.grabtaxi.passenger,Aldy Hsb,5,senang memakai aplikasi grab,0,2025-04-10 07:19:14,senang memakai aplikasi grab,senang pakai aplikasi grab,positive,2
Lazada,com.lazada.android,Abhi Fattah,5,"selama saya belanja semua aman,tidak ada penipuan dan saya sangat berterima kasih atas kejujuran dan amanah nya",0,2025-04-11 00:01:19,selama saya belanja semua amantidak ada penipuan dan saya sangat berterima kasih atas kejujuran dan amanah nya,lama belanja semua amantidak tipu sangat terima kasih atas jujur amanah nya,positive,2
Tokopedia,com.tokopedia.tkpd,ahmad taufik hidayat,3,"login nya udah jauh lebih gampang cuma jadi lebih lelet dari yang fersi dulu, 30% screentime di aplikasi ini cuma untuk nunggu loading konten dan endingnya malah aplikasi tidak menanggapi, terutama saat ingin memasukan barang ke keranjang sub menu untuk opsi prodak sering muncul dua kali dan tumpang tindih. dan lagi mayoritas topers juga to the point belanjanya jadi kayanya mendingan mesen barang di tokped via aplikasi browser aja sekalian daripada wasting time di aplikasinya.",0,2025-04-10 00:53:24,login nya udah jauh lebih gampang cuma jadi lebih lelet dari yang fersi dulu screentime di aplikasi ini cuma untuk nunggu loading konten dan endingnya malah aplikasi tidak menanggapi terutama saat ingin memasukan barang ke keranjang sub menu untuk opsi prodak sering muncul dua kali dan tumpang tindih dan lagi mayoritas topers juga to the point belanjanya jadi kayanya mendingan mesen barang di tokped via aplikasi browser aja sekalian daripada wasting time di aplikasinya,login nya udah jauh lebih gampang cuma lebih lelet fersi dulu screentime aplikasi cuma nunggu loading konten endingnya malah aplikasi tanggap utama saat ingin pasu barang keranjang sub menu opsi prodak sering muncul dua kali tumpang tindih lagi mayoritas topers point belanja kaya mending mesen barang tokped via aplikasi browser aja sekali daripada wasting time aplikasi,neutral,1
Instagram,com.instagram.android,Soal Kotabaru,5,baik,0,2025-04-05 20:53:13,baik,baik,positive,2
Instagram,com.instagram.android,Deri Moch,3,"mohon kepada pihak Instagram, tolong benarkan permasalahan ini, jika seseorang sudah keluar dari aplikasi Instagram, tolong status keterangan online orangnya langsung di hilangin, masa saya sudah keluar dari aplikasi Instagram tapi keterangan online ( titik hijau ) masih menyala, nunggu 5 jam dulu baru mati, tolong yaaa pihak Instagram, hal sekecil ini berpengaruh pada kita yaa, supaya pasangan kita tidak ovt, kita benar"" tidak online, tetapi di Instagram status kita masih online. ok thanks 🙏🏻",0,2025-04-06 03:52:41,mohon kepada pihak instagram tolong benarkan permasalahan ini jika seseorang sudah keluar dari aplikasi instagram tolong status keterangan online orangnya langsung di hilangin masa saya sudah keluar dari aplikasi instagram tapi keterangan online titik hijau masih menyala nunggu jam dulu baru mati tolong yaaa pihak instagram hal sekecil ini berpengaruh pada kita yaa supaya pasangan kita tidak ovt kita benar tidak online tetapi di instagram status kita masih online ok thanks,mohon kepada pihak instagram tolong benar masalah jika orang sudah keluar aplikasi instagram tolong status terang online orang langsung hilangin masa sudah keluar aplikasi instagram tapi terang online titik hijau masih nyala nunggu jam dulu baru mati tolong yaaa pihak instagram hal kecil pengaruh yaa supaya pasang ovt benar online tetapi instagram status masih online ok thanks,neutral,1
Tokopedia,com.tokopedia.tkpd,Safira Ula,1,"layanan care tentang pengaduan masalah tidak direspon dengan baik padahal ini penting ttg tagihan tokopedia cicilan 6 bulan yang tidak jelas keterangan dg barang apa rincian pembayaranx karna saya juga tdk melakukan paylater dg cicilan 6bulan, ini penipuan platform dr tokopedia apa gmna seakan membebankan ke pengguna, btw tagihanx di paylater apl tiktok",0,2025-04-10 10:47:55,layanan care tentang pengaduan masalah tidak direspon dengan baik padahal ini penting ttg tagihan tokopedia cicilan bulan yang tidak jelas keterangan dg barang apa rincian pembayaranx karna saya juga tdk melakukan paylater dg cicilan bulan ini penipuan platform dr tokopedia apa gmna seakan membebankan ke pengguna btw tagihanx di paylater apl tiktok,layan care tentang adu masalah direspon baik padahal penting ttg tagih tokopedia cicil bulan jelas terang dg barang apa rincian pembayaranx karna tdk laku paylater dg cicil bulan tipu platform dr tokopedia apa gmna akan beban guna btw tagihanx paylater apl tiktok,negative,0
Tokopedia,com.tokopedia.tkpd,Arifin,2,Separah itu kah kurir Tokopedia dari tgl 04 sampe Tgl 11 blm datang hmmm BUTA MAP,0,2025-04-10 19:48:23,separah itu kah kurir tokopedia dari tgl sampe tgl blm datang hmmm buta map,parah kah kurir tokopedia tgl sampe tgl blm datang hmmm buta map,negative,0
Lazada,com.lazada.android,Ismail Mail,1,Hati2 Belanja di LAZADA bamyak Oknum Toko Yg Jaringannya MODUS... Belanja langsung di toko offline lebih Aman..,0,2025-04-11 16:01:03,hati belanja di lazada bamyak oknum toko yg jaringannya modus belanja langsung di toko offline lebih aman,hati belanja lazada bamyak oknum toko yg jaring modus belanja langsung toko offline lebih aman,negative,0
Instagram,com.instagram.android,Deri Moch,3,"mohon kepada pihak Instagram, tolong benarkan permasalahan ini, jika seseorang sudah keluar dari aplikasi Instagram, tolong status keterangan online orangnya langsung di hilangin, masa saya sudah keluar dari aplikasi Instagram tapi keterangan online ( titik hijau ) masih menyala, nunggu 5 jam dulu baru mati, tolong yaaa pihak Instagram, hal sekecil ini berpengaruh pada kita yaa, supaya pasangan kita tidak ovt, kita benar"" tidak online, tetapi di Instagram status kita masih online. ok thanks 🙏🏻",0,2025-04-06 03:52:41,mohon kepada pihak instagram tolong benarkan permasalahan ini jika seseorang sudah keluar dari aplikasi instagram tolong status keterangan online orangnya langsung di hilangin masa saya sudah keluar dari aplikasi instagram tapi keterangan online titik hijau masih menyala nunggu jam dulu baru mati tolong yaaa pihak instagram hal sekecil ini berpengaruh pada kita yaa supaya pasangan kita tidak ovt kita benar tidak online tetapi di instagram status kita masih online ok thanks,mohon kepada pihak instagram tolong benar masalah jika orang sudah keluar aplikasi instagram tolong status terang online orang langsung hilangin masa sudah keluar aplikasi instagram tapi terang online titik hijau masih nyala nunggu jam dulu baru mati tolong yaaa pihak instagram hal kecil pengaruh yaa supaya pasang ovt benar online tetapi instagram status masih online ok thanks,neutral,1
